period,programme,scheme,scheme_description,basis,UGI,county_code,county,recipients
2014Q1,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,1217
2014Q1,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,37
2014Q1,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,2024
2014Q1,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,2098
2014Q1,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,1166
2014Q1,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,1466
2014Q1,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,46
2014Q1,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,2682
2014Q1,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,2760
2014Q1,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,1385
2014Q1,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,2471
2014Q1,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,46
2014Q1,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,2994
2014Q1,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,3842
2014Q1,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,2006
2014Q1,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,unknown,XX,Unknown,199
2014Q1,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,unknown,XX,Unknown,24
2014Q1,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,unknown,XX,Unknown,1751
2014Q1,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,unknown,XX,Unknown,266
2014Q1,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,unknown,XX,Unknown,920
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,7446
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,3709
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,2908
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,33916
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,10354
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,13221
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,4058
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,2625
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,1654
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,3647
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,1299
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,1414
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,8769
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,6917
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,3476
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,85665
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,12902
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,30132
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,13134
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,7654
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,5337
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,10890
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,2083
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,4481
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,5946
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,2185
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,2297
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,9177
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,5281
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,3669
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,2422
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,1326
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,1015
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,LH,Louth,8231
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,LH,Louth,2149
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,LH,Louth,2877
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,LK,Limerick,12546
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,LK,Limerick,4163
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,LK,Limerick,4921
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,LM,Leitrim,2138
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,LM,Leitrim,1320
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,LM,Leitrim,964
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,LS,Laois,3971
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,LS,Laois,1675
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,LS,Laois,1686
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,MH,Meath,9696
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,MH,Meath,2559
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,MH,Meath,3796
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,MN,Monaghan,3537
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,MN,Monaghan,2010
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,MN,Monaghan,1449
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,8049
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,5937
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,3439
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,4465
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,1616
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,1873
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,3983
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,2533
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,1740
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,4449
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,1948
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,1720
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,10709
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,4527
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,4429
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,7936
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,2472
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,3062
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,5347
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,1859
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,2260
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,9102
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,1996
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,3217
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,9524
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,3897
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,3715
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,unknown,XX,Unknown,45554
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,unknown,XX,Unknown,289
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,unknown,XX,Unknown,8416
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,1156
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,1455
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,1729
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,4541
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,7323
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,9151
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,734
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,846
